forum_user_id,post_id
e5c75cba8d9644469d08fbe9366d37aa508c1968,1266
e5c75cba8d9644469d08fbe9366d37aa508c1968,1164
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1233
caeffa1d0ad81d2589ee62973a363fc91bd27561,1261
caeffa1d0ad81d2589ee62973a363fc91bd27561,1225
caeffa1d0ad81d2589ee62973a363fc91bd27561,955
caeffa1d0ad81d2589ee62973a363fc91bd27561,1252
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1282
52f41bbdb61d3ef65ae98ba58f4b5043c71cd4b2,1285
e1ecc1fb1882c5431616676ba5e0989277619176,1277
79021f3c2323353a8b6f7a787023dc2342e6ca6c,1252
caeffa1d0ad81d2589ee62973a363fc91bd27561,1277
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1293
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1285
68738e8421cb08ac32970a3a7cb5fcbd427fba65,1293
e1ecc1fb1882c5431616676ba5e0989277619176,1277
57283da96bbb27a4992e316a24a9a52e4d884ea8,1202
caeffa1d0ad81d2589ee62973a363fc91bd27561,1277
476051f0a57b084645139faf96e933cf079d020b,1285
0b423a48dd74406a871dab9e26c7191c8d0a3efd,1314
476051f0a57b084645139faf96e933cf079d020b,1316
317e356a7e55ca399ebfd3bf793c18fbad71620d,1330
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1325
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1313
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1325
caeffa1d0ad81d2589ee62973a363fc91bd27561,1330
52f41bbdb61d3ef65ae98ba58f4b5043c71cd4b2,1330
c6f1441783a003726231953de9fbb7e592ed92be,1283
5d2093f8f8a56a998f418f66c9766f7514ea2105,1337
caeffa1d0ad81d2589ee62973a363fc91bd27561,1339
e1ecc1fb1882c5431616676ba5e0989277619176,1334
e5c75cba8d9644469d08fbe9366d37aa508c1968,1313
e1ecc1fb1882c5431616676ba5e0989277619176,1343
e5c75cba8d9644469d08fbe9366d37aa508c1968,1325
e1ecc1fb1882c5431616676ba5e0989277619176,1277
e1ecc1fb1882c5431616676ba5e0989277619176,1277
e5c75cba8d9644469d08fbe9366d37aa508c1968,1325
b9a15225bfd9ecae4629a35eb70f1d3afb7197b3,1283
317e356a7e55ca399ebfd3bf793c18fbad71620d,1339
57283da96bbb27a4992e316a24a9a52e4d884ea8,1337
e1ecc1fb1882c5431616676ba5e0989277619176,1344
5d2093f8f8a56a998f418f66c9766f7514ea2105,1337
e1ecc1fb1882c5431616676ba5e0989277619176,1346
e5c75cba8d9644469d08fbe9366d37aa508c1968,1346
5d1cbebda02ecbabdc40ad6f8bf1dd83cd3962e8,1352
15cc8cca7331417227d35818de23075c33675e98,1373
3fc75fae84c47a03ae13356cd4be8749be31c445,1379
0d604a5ea31d63c6a1e50f2738bb5e795822c326,1377
540e3d24e61c6a6ffaeab718d8ffb0459220b48b,1377
5d2093f8f8a56a998f418f66c9766f7514ea2105,1377
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1379
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1387
0d604a5ea31d63c6a1e50f2738bb5e795822c326,1212
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1390
9cfd7fe7c86f2c6155556295e520bd56c5c9c1d2,1202
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1420
bb2372680f720455bc9205df86d457a8e5b1838f,1423
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1423
e56dd338eeaf60bfbab55f4590a2c519e6808223,1425
bb2372680f720455bc9205df86d457a8e5b1838f,1423
4b55a204647e2ef42c523d018439a681a1be81ef,1441
4f95fbf9bfd0421a8f87b9ef4dc6522b6b1ddba2,1314
0536583013174f86bddc94f679c95d0aa5c2b6dd,1166
57283da96bbb27a4992e316a24a9a52e4d884ea8,1462
57283da96bbb27a4992e316a24a9a52e4d884ea8,1465
0536583013174f86bddc94f679c95d0aa5c2b6dd,1465
57283da96bbb27a4992e316a24a9a52e4d884ea8,1465
8d745ed2bf5b5c8db1567caaa522d5c902d19e61,1470
57283da96bbb27a4992e316a24a9a52e4d884ea8,1470
5d2093f8f8a56a998f418f66c9766f7514ea2105,1470
b9b2fe10fedc520ee3a0b33b2c452609cf0980db,1470
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1470
b9b2fe10fedc520ee3a0b33b2c452609cf0980db,1481
696d365f7468fa615cd11924fe06c00825f93153,1361
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1481
b9b2fe10fedc520ee3a0b33b2c452609cf0980db,1481
57283da96bbb27a4992e316a24a9a52e4d884ea8,1477
57283da96bbb27a4992e316a24a9a52e4d884ea8,1480
357319d9893ac3c75a9ede077f72cfe694d4647c,1497
4b55a204647e2ef42c523d018439a681a1be81ef,1490
4b55a204647e2ef42c523d018439a681a1be81ef,1490
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1499
873c4bfcf9abf65e33c8fd424175650f0af5522c,1517
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1517
cb4065293b3249de9f0ebc79152e9c1944e44f61,1203
cb4065293b3249de9f0ebc79152e9c1944e44f61,1203
cb4065293b3249de9f0ebc79152e9c1944e44f61,1033
c53a48d1cc20af957cf4b638c324dea79d400ec1,1539
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1361
cb4065293b3249de9f0ebc79152e9c1944e44f61,1531
696d365f7468fa615cd11924fe06c00825f93153,1544
045eea71a508a069362773cd1c178326c5a02082,1546
045eea71a508a069362773cd1c178326c5a02082,1549
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1531
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1531
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1549
caeffa1d0ad81d2589ee62973a363fc91bd27561,1499
045eea71a508a069362773cd1c178326c5a02082,1549
cb4065293b3249de9f0ebc79152e9c1944e44f61,1531
8cf76d0dc27ed32f745fd081b079cf467c796266,1550
045eea71a508a069362773cd1c178326c5a02082,1554
ce5791f2f2916e5d5ddfd51f5318520903c214fb,1564
1aa7982fd76bc6ac6dc6f289c41000218788dcd4,1561
ce5791f2f2916e5d5ddfd51f5318520903c214fb,1567
46100f4643f73fc96194e71b7d10a6130ba51857,1536
46100f4643f73fc96194e71b7d10a6130ba51857,1556
1aa7982fd76bc6ac6dc6f289c41000218788dcd4,1568
43728c1dc461f1f6466daa73305f293c2f4c39b4,1283
43728c1dc461f1f6466daa73305f293c2f4c39b4,1549
43728c1dc461f1f6466daa73305f293c2f4c39b4,1200
b0ee659bac26fcde08d261e52857e5be53940a81,1573
bb79420c79c1cd9468fcc83559dc298fd5a4b33b,1568
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1568
e1ecc1fb1882c5431616676ba5e0989277619176,1468
e1ecc1fb1882c5431616676ba5e0989277619176,1346
e1ecc1fb1882c5431616676ba5e0989277619176,1580
e1ecc1fb1882c5431616676ba5e0989277619176,1582
e1ecc1fb1882c5431616676ba5e0989277619176,1583
6dd89e81a7957ef8852ef8ecd04ecb8fd0e8dc33,1559
6dd89e81a7957ef8852ef8ecd04ecb8fd0e8dc33,1560
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1587
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1583
e1ecc1fb1882c5431616676ba5e0989277619176,1583
e1ecc1fb1882c5431616676ba5e0989277619176,1583
e5c75cba8d9644469d08fbe9366d37aa508c1968,1560
540e3d24e61c6a6ffaeab718d8ffb0459220b48b,1572
caeffa1d0ad81d2589ee62973a363fc91bd27561,1591
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1591
69346b42aa1e65aca2dbe64365e7c7037ca69302,1480
57283da96bbb27a4992e316a24a9a52e4d884ea8,1480
427375a0aae75cebd8b7fbab614fe2f6b652bf04,1592
540e3d24e61c6a6ffaeab718d8ffb0459220b48b,1592
e1ecc1fb1882c5431616676ba5e0989277619176,1602
237305ca69164cb8e256347c4331e1175728ab2b,1610
fe2859950f4751cd9a80893a63a0c68d45a4ac50,1618
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1619
6c8f296630708be769879be160585167c7c746b1,1618
6c8f296630708be769879be160585167c7c746b1,1610
fe2859950f4751cd9a80893a63a0c68d45a4ac50,1618
fe2859950f4751cd9a80893a63a0c68d45a4ac50,1625
760243d0f259cd3453eda186fb703aa52ed092dc,1629
760243d0f259cd3453eda186fb703aa52ed092dc,1628
760243d0f259cd3453eda186fb703aa52ed092dc,1625
9c4c5538749f444479196de0579aad9bf8104d7d,1627
760243d0f259cd3453eda186fb703aa52ed092dc,1625
540e3d24e61c6a6ffaeab718d8ffb0459220b48b,1629
fe2859950f4751cd9a80893a63a0c68d45a4ac50,1634
696d365f7468fa615cd11924fe06c00825f93153,1649
52f41bbdb61d3ef65ae98ba58f4b5043c71cd4b2,1649
52f41bbdb61d3ef65ae98ba58f4b5043c71cd4b2,1649
696d365f7468fa615cd11924fe06c00825f93153,1649
52f41bbdb61d3ef65ae98ba58f4b5043c71cd4b2,1649
696d365f7468fa615cd11924fe06c00825f93153,1649
52f41bbdb61d3ef65ae98ba58f4b5043c71cd4b2,1649
7f24a06b28b07463c40a48bddb47a6c76ab47498,1478
b1eacfc2ebdc91f89743e9e7a70b4195e99c6ce5,1649
b1eacfc2ebdc91f89743e9e7a70b4195e99c6ce5,1660
696d365f7468fa615cd11924fe06c00825f93153,1660
760243d0f259cd3453eda186fb703aa52ed092dc,916
696d365f7468fa615cd11924fe06c00825f93153,1661
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1661
52f41bbdb61d3ef65ae98ba58f4b5043c71cd4b2,1660
52f41bbdb61d3ef65ae98ba58f4b5043c71cd4b2,1662
540e3d24e61c6a6ffaeab718d8ffb0459220b48b,1667
432658a01262b39ec008d58e8c6e432a5f2f6c42,1673
bf65d5ba55e020183a7cb94831e1732d4b6b1cc9,1672
4f95fbf9bfd0421a8f87b9ef4dc6522b6b1ddba2,1667
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1678
caeffa1d0ad81d2589ee62973a363fc91bd27561,1681
52f41bbdb61d3ef65ae98ba58f4b5043c71cd4b2,1684
045eea71a508a069362773cd1c178326c5a02082,1684
237305ca69164cb8e256347c4331e1175728ab2b,1687
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1686
bf65d5ba55e020183a7cb94831e1732d4b6b1cc9,1697
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1667
4f95fbf9bfd0421a8f87b9ef4dc6522b6b1ddba2,1667
7b98175eb813aa475412c482abcbd86fce78d20d,1702
7b98175eb813aa475412c482abcbd86fce78d20d,1702
7b98175eb813aa475412c482abcbd86fce78d20d,1702
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1708
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1702
696d365f7468fa615cd11924fe06c00825f93153,1679
696d365f7468fa615cd11924fe06c00825f93153,1679
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1695
696d365f7468fa615cd11924fe06c00825f93153,1679
d051a8070ccea30010d15e1353226b0a58b18dda,1713
d051a8070ccea30010d15e1353226b0a58b18dda,1713
68738e8421cb08ac32970a3a7cb5fcbd427fba65,1713
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1720
696d365f7468fa615cd11924fe06c00825f93153,1725
705e07d2e1d8ac51a1f71a421aa7064e0a9b427e,1723
432658a01262b39ec008d58e8c6e432a5f2f6c42,1729
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1730
d051a8070ccea30010d15e1353226b0a58b18dda,1741
d051a8070ccea30010d15e1353226b0a58b18dda,1742
29f5d884a0eb7c303aa09415385e9411c1621671,916
47a9e279cb5bb12e1aaf41f8b5914d9985da36d0,1738
705e07d2e1d8ac51a1f71a421aa7064e0a9b427e,1745
47a9e279cb5bb12e1aaf41f8b5914d9985da36d0,1738
705e07d2e1d8ac51a1f71a421aa7064e0a9b427e,1745
4f95fbf9bfd0421a8f87b9ef4dc6522b6b1ddba2,1746
52f41bbdb61d3ef65ae98ba58f4b5043c71cd4b2,1746
47a9e279cb5bb12e1aaf41f8b5914d9985da36d0,1748
1d6ffe97c4511c334857b14c4bd93aa01a7915bd,1729
1d6ffe97c4511c334857b14c4bd93aa01a7915bd,1729
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1752
caeffa1d0ad81d2589ee62973a363fc91bd27561,1755
dfe97052c20e867ba99028b9ede1c680349259b0,1752
1efdf45138ae1891d3ad902c4f43e4bc75bd0076,1755
1efdf45138ae1891d3ad902c4f43e4bc75bd0076,1755
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1755
caeffa1d0ad81d2589ee62973a363fc91bd27561,1729
4f95fbf9bfd0421a8f87b9ef4dc6522b6b1ddba2,1785
4f95fbf9bfd0421a8f87b9ef4dc6522b6b1ddba2,1788
4f95fbf9bfd0421a8f87b9ef4dc6522b6b1ddba2,1789
81f56ad3a499dbf7c39ac82dd120e3c5a683c5f5,1785
78c09df32d2755776b24e639d46100d6ed7a3591,1758
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1802
1efdf45138ae1891d3ad902c4f43e4bc75bd0076,1802
1efdf45138ae1891d3ad902c4f43e4bc75bd0076,1818
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1830
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,1830
e1ecc1fb1882c5431616676ba5e0989277619176,1830
e1ecc1fb1882c5431616676ba5e0989277619176,1831
1d6ffe97c4511c334857b14c4bd93aa01a7915bd,1781
4f95fbf9bfd0421a8f87b9ef4dc6522b6b1ddba2,1839
