Forum_user_id,thread_id
427375a0aae75cebd8b7fbab614fe2f6b652bf04,67
249db0b637d054845ba307f94e90e01e31ed666b,68
b1eacfc2ebdc91f89743e9e7a70b4195e99c6ce5,67
b1eacfc2ebdc91f89743e9e7a70b4195e99c6ce5,40
b1eacfc2ebdc91f89743e9e7a70b4195e99c6ce5,65
427375a0aae75cebd8b7fbab614fe2f6b652bf04,67
1221829fc940840dc318b2c293956174d80abf33,29
0bfa8729e6852cafd3533025f4e40b27adcb7e78,63
0bfa8729e6852cafd3533025f4e40b27adcb7e78,59
0bfa8729e6852cafd3533025f4e40b27adcb7e78,7
0bfa8729e6852cafd3533025f4e40b27adcb7e78,1
88feb8979b9ac1514697713431a604fd78f36019,37
249db0b637d054845ba307f94e90e01e31ed666b,68
49c526f651156220c9aa4bfe1e8c7cf3b75310a7,69
49c526f651156220c9aa4bfe1e8c7cf3b75310a7,2
409a5ef6284eef1b78ee4742c75c36543d4b30ea,29
26e9b06f75dca4a2a3edaa689cc04880edbb8803,1
acd5a7b8cbbebfb563dbb4ca280a9bca6398ce07,63
aac5f4884efea9c8810c8bcb1b8910ecd500f60b,70
77fd52ca8e2e23de9b0850a5e2ea5953595592a6,1
249db0b637d054845ba307f94e90e01e31ed666b,13
2076d2b676203655f1ee681f236f80acf9b5bc4d,1
0ff00ecc9df7b94a829163c46ae39ed780ce4c75,70
705c924c1ca795c7b9b749a9095db92f928b59e0,17
705c924c1ca795c7b9b749a9095db92f928b59e0,1
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,71
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,72
513ff112ca33e50fa07f50b2f23db72ceacc65db,71
55533c7203318d3efb9f676ef468d9202341697c,73
985f14ae6be58381e7a1ed8ab9e255d5ca802759,29
ffff10de3907100aa06dcec3c17d2b537075cc7b,29
1268e5b640a9d653639c186c8c4be82a133af087,74
8998e4f25f554a4951104fe3c2dd28cd5e10818f,71
8706d65792d70debb657178852cd69612bd95855,17
16abd9c26ec01c2bb27105b0c1fb00164eab25d1,75
aac5f4884efea9c8810c8bcb1b8910ecd500f60b,70
aac5f4884efea9c8810c8bcb1b8910ecd500f60b,70
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,74
149284c43074b53fd8a2abf99f6262f5d6ecdce7,29
6ebb7b5f95ce5c91e32897dfa0b8a63434d21934,76
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,76
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,75
46420cd114c8be6e5eafe3b902b80bb73b08d1db,77
745b06a1658783c9152dcef0d928dce18eff37da,78
557b8a0b9c176e18d9381d69f4825428eeab6354,79
9ae0f6cfb9e83db30faca2b87203b46995f96654,80
f668143496f1a17a42656884c0e115dff9794223,29
4a96611a105f770d914aae49f6ea3756a3c619cd,29
71dd134b2198865b5c87f4795b051ee1034058d2,29
a191f35654f3c8e3b272bb30d950b22090c7fd29,54
d359c32d5a3f7566ab7a847934cf117c5540d15a,81
cd050889af929291948060f9862ef6d359dada22,2
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,78
13365c79e43a6bcd7a6b7d006ff690899689f32f,77
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,71
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,2
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,40
9e55213434309037240ba901de30e06a2eef1130,29
77ba20e6286c0efece7f40cee419216a9834ccc7,66
821a1ed79ae9e7f15fbeccb8d65360edeea75f7a,17
ed6531b4bee38e4088592b715024c4885cad1c53,5
83d7865fc336dfbfd91c972cfe760a53361619fe,23
83d7865fc336dfbfd91c972cfe760a53361619fe,23
7cdb66d3a14585c6fe588242fe382eca9371cd2b,73
cf625783a93127718cdd00f122f4b133b61f3bf0,29
866f6547c4eebb433bc09d131b87d7738942bc0a,29
866f6547c4eebb433bc09d131b87d7738942bc0a,5
cf625783a93127718cdd00f122f4b133b61f3bf0,29
cf625783a93127718cdd00f122f4b133b61f3bf0,82
cf625783a93127718cdd00f122f4b133b61f3bf0,82
d1c2e18c24bf43a2aa85226aa54a7265ec98d777,29
6114f099a85e75eac837037f4795d6cf88cdf535,29
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,73
5d869df6c388c24f6946b48744c7f4340c93e5f6,17
f17155f070bce4e9ba27e6c5e378608eefe0b97a,71
cda42c92bb4633627193a5776ecbee0a303be3bc,71
e5c75cba8d9644469d08fbe9366d37aa508c1968,80
710b9a7f770ea72c504c1000bb40ebb67d7968d8,83
b11d4c50f8c2f832df1ea127d32e0bcd326e0748,71
44d1e85e16ba3e3574fae8ed8717c25ae5e8f1bb,71
5efc89a7022f7c383c9e12718632899f0037aeac,84
68738e8421cb08ac32970a3a7cb5fcbd427fba65,2
1f89bdd21a19448d7b05ebc76cc7a5a6b1dc768d,85
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,2
075d80ec84dca4568e8e3e61063c157e26bc11bd,54
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,80
075d80ec84dca4568e8e3e61063c157e26bc11bd,86
b1eacfc2ebdc91f89743e9e7a70b4195e99c6ce5,86
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,84
513016fc234f246aca685d9bf8c85ad52c4c0282,87
9ae0f6cfb9e83db30faca2b87203b46995f96654,80
76d8b76eeebe0b35fd89c0eed10c42c2892e1a4d,71
76d8b76eeebe0b35fd89c0eed10c42c2892e1a4d,2
d4125038bd783d8f25b788ed070a0761eb2962fb,71
e5c75cba8d9644469d08fbe9366d37aa508c1968,80
0fe8656bb9b0baadde9abb7b1ef5397e02d72b45,17
0ff00ecc9df7b94a829163c46ae39ed780ce4c75,88
d6543205ca81671ea1a70cfd59ef3f1f21d6aef0,71
c87c0250502f2dad86ea59530473e74b1770b8eb,68
0ff00ecc9df7b94a829163c46ae39ed780ce4c75,87
57283da96bbb27a4992e316a24a9a52e4d884ea8,63
66066f52aed10e57b7a16740a283c1ece9dd989d,89
43728c1dc461f1f6466daa73305f293c2f4c39b4,71
49a31020735d0ad49cd3845e95be12b40597e976,89
49a31020735d0ad49cd3845e95be12b40597e976,71
49a31020735d0ad49cd3845e95be12b40597e976,68
49a31020735d0ad49cd3845e95be12b40597e976,85
d447d0c2a56c238c9ac674105f1a717010aa6d7f,90
680893ce6b3ed39474af39e98431517562773fd2,91
680893ce6b3ed39474af39e98431517562773fd2,91
075d80ec84dca4568e8e3e61063c157e26bc11bd,86
1d6ffe97c4511c334857b14c4bd93aa01a7915bd,90
9cde8433b63a3b0b09e4de213925b81a1f622ba5,71
8ea0f9d295f7998b1db3a5b36dbd6bcc40951d33,92
0ff00ecc9df7b94a829163c46ae39ed780ce4c75,93
249db0b637d054845ba307f94e90e01e31ed666b,68
513016fc234f246aca685d9bf8c85ad52c4c0282,87
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,63
513016fc234f246aca685d9bf8c85ad52c4c0282,88
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,2
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,2
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,78
b6a803fbe078214549317593b09a57fbf1382bb0,68
b7548c196230520d709af466ee12e5b4800ed7f9,71
0ff00ecc9df7b94a829163c46ae39ed780ce4c75,88
1f89bdd21a19448d7b05ebc76cc7a5a6b1dc768d,85
5c0aa8c01802a748c06753474f54bce5b53ca5ca,92
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,78
0ff00ecc9df7b94a829163c46ae39ed780ce4c75,87
513016fc234f246aca685d9bf8c85ad52c4c0282,87
0ff00ecc9df7b94a829163c46ae39ed780ce4c75,87
513016fc234f246aca685d9bf8c85ad52c4c0282,87
b6a803fbe078214549317593b09a57fbf1382bb0,80
e979c707b6f72f0dfa9f6edc1a56ab28e18bee52,91
49a31020735d0ad49cd3845e95be12b40597e976,85
0e77bc8470116a970e897992b584f676684b537e,71
0ff00ecc9df7b94a829163c46ae39ed780ce4c75,87
513016fc234f246aca685d9bf8c85ad52c4c0282,87
e5c75cba8d9644469d08fbe9366d37aa508c1968,80
63e1d048aa8550520ace3c3ccd39dd517e6aab76,71
0ff00ecc9df7b94a829163c46ae39ed780ce4c75,87
70e86ffc80127b6841602ead8179a6a7bfa6eaa0,94
70e86ffc80127b6841602ead8179a6a7bfa6eaa0,71
237305ca69164cb8e256347c4331e1175728ab2b,95
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,95
3c00ca5815afbcb62ce124e99d58248bab2b563d,17
b6a803fbe078214549317593b09a57fbf1382bb0,80
d9076efc352f51960e28a9865e6df0913a0a5564,96
caeffa1d0ad81d2589ee62973a363fc91bd27561,71
e5c75cba8d9644469d08fbe9366d37aa508c1968,80
1f3d965eac27144b41335326ac5d5694f5e41813,84
0f3931a19a119e9d774207fcd794d9313166b5c0,97
8a20d9b6884ea5c5bc3049a3949cf007e4d63d0c,71
355dd26442f0944f36f91e0053f7b0baf28bc4ee,71
e1ffbf1ff498a803d72be5e64446b47b8d67cc97,98
745b06a1658783c9152dcef0d928dce18eff37da,78
28552f77375dd3d12671a394ed54c78edfde85b2,99
0c84f67a6ad824538481bb01c7fb41525ba04a48,97
28552f77375dd3d12671a394ed54c78edfde85b2,100
296330a379e00a65343d5c1c11082eb5a374eb5d,101
09f53efb6eaf188aca8a849e13b761758e3bc924,29
1e733a3f95b732621783557dd577efdf0831bcf6,102
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,98
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,102
b6a803fbe078214549317593b09a57fbf1382bb0,101
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,101
ffbe33a898bdce57650bf2e433e9f7270a7da671,103
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,103
ffbe33a898bdce57650bf2e433e9f7270a7da671,103
e466bc1aedc2cda16f5f63492577012ff6aa6a0a,71
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,100
0536583013174f86bddc94f679c95d0aa5c2b6dd,104
3947ac55ab1d10b56e36082190e155d6b84c89ee,105
b6a803fbe078214549317593b09a57fbf1382bb0,80
98c1786388aaa9c6095bad73ad5bbf35a5f36b0c,71
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,78
b1eacfc2ebdc91f89743e9e7a70b4195e99c6ce5,102
b1eacfc2ebdc91f89743e9e7a70b4195e99c6ce5,104
0536583013174f86bddc94f679c95d0aa5c2b6dd,106
b1eacfc2ebdc91f89743e9e7a70b4195e99c6ce5,106
a553f3a4b2416b7458578747a3c86cc6fcd90e8f,107
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,105
4702ff57530840d2822eb82d7df7147249d9ce08,108
b04193bb235fe14564181c7dbe6cac76df69dc11,109
43728c1dc461f1f6466daa73305f293c2f4c39b4,5
43728c1dc461f1f6466daa73305f293c2f4c39b4,107
43728c1dc461f1f6466daa73305f293c2f4c39b4,17
5d9216453cd7f646c798cde1bf72c52eee974b58,110
a8655d79281e9da48a94b6d366116e2a28202274,71
65998fe2779e70b15526ba966b9155ba7b3a761e,108
698185c6c9b145da7a2c886dd0e604ce1866107f,87
5d9216453cd7f646c798cde1bf72c52eee974b58,111
513016fc234f246aca685d9bf8c85ad52c4c0282,87
698185c6c9b145da7a2c886dd0e604ce1866107f,87
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,108
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,110
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,112
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,113
f22e2f54693b03f255c160782fb542befc0c33d2,34
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,2
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,104
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,79
513016fc234f246aca685d9bf8c85ad52c4c0282,87
ec908c336b5104560e84f26db9eee9efdfab267e,114
15e7b5815d9144ade0761ac0b5362f797ca09769,5
ec908c336b5104560e84f26db9eee9efdfab267e,115
c87c0250502f2dad86ea59530473e74b1770b8eb,62
6997577359be94032851b24c07764193109941dc,116
43728c1dc461f1f6466daa73305f293c2f4c39b4,115
43728c1dc461f1f6466daa73305f293c2f4c39b4,116
a9d3847b51687cc209c8eaccec0fa7959fdf9331,117
ab208f8ab88413378b5464d837cc24533f94f57b,85
745b06a1658783c9152dcef0d928dce18eff37da,118
745b06a1658783c9152dcef0d928dce18eff37da,119
745b06a1658783c9152dcef0d928dce18eff37da,80
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,80
d447d0c2a56c238c9ac674105f1a717010aa6d7f,120
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,119
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,120
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,118
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,114
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,117
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,62
513016fc234f246aca685d9bf8c85ad52c4c0282,111
513016fc234f246aca685d9bf8c85ad52c4c0282,109
5a4390447ab0f59ee0735144d2f0451911367904,121
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,121
745b06a1658783c9152dcef0d928dce18eff37da,118
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,114
557b8a0b9c176e18d9381d69f4825428eeab6354,79
92186f91b483e2b7d5992b1db3c6691d11051070,122
161aed41622e3685764c4bb226edcefba758cf25,123
b8a804b4dcd488fb13a6a035cd846af53ca2359a,108
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,123
bdfce2d1eeed3ea63d734773a54e5e77806d3686,71
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,2
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,122
12da4bd2bec683f65e2ac2fda7adbddd6f4ac9af,11
c7747ca4b3ae3275c45c7bdf8975de7ea217692b,27
5a767e2af9d12ec1c09dab9eb98638d9a5f8885d,102
57fb8141fff36f526e3219487630b85c1cc3ff88,71
161aed41622e3685764c4bb226edcefba758cf25,123
7a3e50c761dda88bf14381061d86643c4e3479d1,71
e5c75cba8d9644469d08fbe9366d37aa508c1968,121
e5c75cba8d9644469d08fbe9366d37aa508c1968,80
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,2
b6a803fbe078214549317593b09a57fbf1382bb0,80
abfcc4047d6f89659f37005283ab124e220194ee,118
a128f42c0c430c76c6214bce7761a7d5f510e865,124
b6a803fbe078214549317593b09a57fbf1382bb0,115
43728c1dc461f1f6466daa73305f293c2f4c39b4,115
61446d5e85711ddc2f2bef3358ff409f6a027b2b,125
c87c0250502f2dad86ea59530473e74b1770b8eb,126
ea53a17148484690446a4090f07ba6e4309fe31a,79
a2a7a4ab6b27a390f101a981d9c1941aa650d245,71
6bf8e54d121fcd71d67555d412770ae5cdd088c1,104
64ad3cd64d558d76af249749adb852f4d660a3bc,116
a9b5c43ccd496d03a3dba8a22b9899c344f35527,27
679334f7c8295aa87411095e0b48997bcf84b83d,127
679334f7c8295aa87411095e0b48997bcf84b83d,112
a9d3847b51687cc209c8eaccec0fa7959fdf9331,117
745b06a1658783c9152dcef0d928dce18eff37da,118
745b06a1658783c9152dcef0d928dce18eff37da,128
e0891d3cdee61cf6c7174de29ed34ea62d7b7243,112
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,128
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,117
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,112
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,127
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,129
7af796c2b2d855b861781dc790c083c25adae696,130
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,130
a82911a7ee8513049f63f67a840585159e08d1ef,131
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,132
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,133
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,125
21d5a068b5deff05af5a51f4fc6a76f069196e81,112
39dc45a2a27999b866749490a22d5cf375e3fb0b,134
21d5a068b5deff05af5a51f4fc6a76f069196e81,112
39dc45a2a27999b866749490a22d5cf375e3fb0b,135
56ed12774b174941350c18831e79597bd38cba30,136
c7bd60ffb14ee7cade3a7c6642b7e3c960a7dd09,13
61446d5e85711ddc2f2bef3358ff409f6a027b2b,125
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,136
488467934823a7dc78b13fc18dce1cd3208b7adb,137
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,135
295568b673762403f48bcb938d7759e6dfa660fb,138
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,138
6f6910af06950d974a3311a639ac1ca6d05f00e3,139
6f6910af06950d974a3311a639ac1ca6d05f00e3,140
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,140
633b2ea667c38e956994dd37382158601288811e,141
633b2ea667c38e956994dd37382158601288811e,141
21d5a068b5deff05af5a51f4fc6a76f069196e81,112
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,112
633b2ea667c38e956994dd37382158601288811e,126
b1eacfc2ebdc91f89743e9e7a70b4195e99c6ce5,137
8e1ccb3a09fe740175551d621616f93d3ac70d8a,70
045eea71a508a069362773cd1c178326c5a02082,142
557b8a0b9c176e18d9381d69f4825428eeab6354,79
633b2ea667c38e956994dd37382158601288811e,126
633b2ea667c38e956994dd37382158601288811e,126
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,79
488467934823a7dc78b13fc18dce1cd3208b7adb,137
633b2ea667c38e956994dd37382158601288811e,126
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,143
0d96629a0f0c3f1bf0f7d7830b28bf43286d55e1,27
982a1e053eb95a6398615d213408a33396e23180,144
bc1a04792f70dfdd0da7fe09dfaa45dd2c4bb2af,145
6f6910af06950d974a3311a639ac1ca6d05f00e3,140
ea53a17148484690446a4090f07ba6e4309fe31a,79
57283da96bbb27a4992e316a24a9a52e4d884ea8,146
8795fb80d128bfd2878638b8653a42876aed6de0,147
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,145
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,146
633b2ea667c38e956994dd37382158601288811e,148
78a468ce99a1b1fc37e5153eff7753d10bdb80b6,71
0a3b9b512b1ebc366627eb8e08f2e2a9e2e4372d,71
4ed17d6d397aeb47169aeb911455681d592a5985,71
e48b6d7fc1c713acec471d891749ddd2587fa511,149
43728c1dc461f1f6466daa73305f293c2f4c39b4,149
32b497ec1c83bbe7600678e6b76868a4ca078d5f,71
ab9c5cc6879057b32ece1f69f4e0a11a6851c127,13
e48b6d7fc1c713acec471d891749ddd2587fa511,149
77fd52ca8e2e23de9b0850a5e2ea5953595592a6,150
e886cc56cf2c4c3890cdd3e3776fb975b2e0814b,71
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,149
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,150
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,148
99d1e3912ff076b40e4827720c346fdbdf4a1b99,151
818d7102e1856403bb2a8c8a5ad7a99534957292,17
f4b9029562211fb8b4e9a405dfe36f2ce03b3d08,17
396f5680150a308b0c925a90829db5ef96099f5b,107
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,107
caeffa1d0ad81d2589ee62973a363fc91bd27561,132
caeffa1d0ad81d2589ee62973a363fc91bd27561,130
633b2ea667c38e956994dd37382158601288811e,148
3ba3c25307304eccef5d5f2d288f894e271b3fb2,5
982a1e053eb95a6398615d213408a33396e23180,144
125166cc15b157a1ef8bd9a1ecf8657b090d08d5,71
9f90d7b5a79fe4d22a34774a7a1f1323b300c9f0,71
871aee2ba4bf471b67bde5fad7ca8ff43ec25465,68
4db28513a56a55675b92a3eb274da54b873a18c4,152
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,132
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,148
da64367ac4403fe23920f89bd894109e1458c907,71
9234b20d45d40973d7c7d849cc892d79a34b9bd9,130
b1eacfc2ebdc91f89743e9e7a70b4195e99c6ce5,151
caeffa1d0ad81d2589ee62973a363fc91bd27561,153
11fc00476eeb55ddd552127a277761b43da23187,154
e8fb0351e59a97da6505d3b9f3a16aed71a9d501,155
1d6ffe97c4511c334857b14c4bd93aa01a7915bd,156
8ba2cdc57e7641f60df9b27c2851e5b91cd7b67a,157
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,155
caeffa1d0ad81d2589ee62973a363fc91bd27561,157
11fc00476eeb55ddd552127a277761b43da23187,153
e8fb0351e59a97da6505d3b9f3a16aed71a9d501,155
3ba3c25307304eccef5d5f2d288f894e271b3fb2,155
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,2
68738e8421cb08ac32970a3a7cb5fcbd427fba65,2
e8fb0351e59a97da6505d3b9f3a16aed71a9d501,155
6bfec636791eb976d4b29d5f56b5eb8b6ec93e5d,158
857b4ec90771e2f67c4b629bc324dc82c95cac43,159
a01b044114165da2e4ae33e47d541ad266e36028,84
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,153
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,154
ae87bd94f4576798081e7dbf52e95a68a2d3536f,17
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,2
50140832e7c0f150049bf29758986a82d178055e,160
6bfec636791eb976d4b29d5f56b5eb8b6ec93e5d,92
50140832e7c0f150049bf29758986a82d178055e,161
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,161
68738e8421cb08ac32970a3a7cb5fcbd427fba65,2
50140832e7c0f150049bf29758986a82d178055e,162
6997577359be94032851b24c07764193109941dc,163
a1cdfd891569306b4430d0d9aa93fb8c37cf2475,164
679334f7c8295aa87411095e0b48997bcf84b83d,84
8ea0f9d295f7998b1db3a5b36dbd6bcc40951d33,92
6bfec636791eb976d4b29d5f56b5eb8b6ec93e5d,92
8ea0f9d295f7998b1db3a5b36dbd6bcc40951d33,92
8ea0f9d295f7998b1db3a5b36dbd6bcc40951d33,92
0a3b9b512b1ebc366627eb8e08f2e2a9e2e4372d,159
6bfec636791eb976d4b29d5f56b5eb8b6ec93e5d,92
6bfec636791eb976d4b29d5f56b5eb8b6ec93e5d,92
92ab606a29c90165fb2067f5ce61f4f41f3da1c0,23
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,2
1e733a3f95b732621783557dd577efdf0831bcf6,165
aac5f4884efea9c8810c8bcb1b8910ecd500f60b,166
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,159
92ab606a29c90165fb2067f5ce61f4f41f3da1c0,107
46420cd114c8be6e5eafe3b902b80bb73b08d1db,159
b1eacfc2ebdc91f89743e9e7a70b4195e99c6ce5,159
b1eacfc2ebdc91f89743e9e7a70b4195e99c6ce5,166
b1eacfc2ebdc91f89743e9e7a70b4195e99c6ce5,165
1e733a3f95b732621783557dd577efdf0831bcf6,165
5a767e2af9d12ec1c09dab9eb98638d9a5f8885d,149
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,149
b1eacfc2ebdc91f89743e9e7a70b4195e99c6ce5,165
19c97e0f72c0d4f51735acbe5ab3aa6a23a2a2e4,165
432658a01262b39ec008d58e8c6e432a5f2f6c42,167
432658a01262b39ec008d58e8c6e432a5f2f6c42,168
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,168
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,78
a3ca0ac1a3c143b1b051fb72354d28fd5694db8a,71
caeffa1d0ad81d2589ee62973a363fc91bd27561,168
773d6475d606597621a2a56f0787b6979c2eac8f,168
773d6475d606597621a2a56f0787b6979c2eac8f,71
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,169
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,169
bf8e615a1edd0326fa54b2eefda28dc07018f371,71
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,163
07299a31478866bd779f374a25e73be14c22c82e,170
9747133c0677f73a8316b51553f9504953dff031,171
9fc48549c79f359141941a894b7100de1e39933a,71
07299a31478866bd779f374a25e73be14c22c82e,17
bef88bdbf8433e8c9b75e6ceecda9efebe01f9ee,172
149284c43074b53fd8a2abf99f6262f5d6ecdce7,152
07299a31478866bd779f374a25e73be14c22c82e,159
0439885634227377250558f7ab7ba0da7c4c942f,170
c0537c749c870abd09d45b14431f73f9891cbdbf,173
aac5f4884efea9c8810c8bcb1b8910ecd500f60b,174
79a2e6307bf22733ad111f24d1ebedd6c7201354,175
9747133c0677f73a8316b51553f9504953dff031,176
aac5f4884efea9c8810c8bcb1b8910ecd500f60b,174
21d5a068b5deff05af5a51f4fc6a76f069196e81,174
b1eacfc2ebdc91f89743e9e7a70b4195e99c6ce5,175
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,176
b1eacfc2ebdc91f89743e9e7a70b4195e99c6ce5,173
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,170
5a767e2af9d12ec1c09dab9eb98638d9a5f8885d,64
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,172
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,83
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,162
ab208f8ab88413378b5464d837cc24533f94f57b,147
ab208f8ab88413378b5464d837cc24533f94f57b,147
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,147
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,64
dd921b5d12adcda04808088a8da6be4469194cd5,168
ffbe33a898bdce57650bf2e433e9f7270a7da671,130
7af796c2b2d855b861781dc790c083c25adae696,130
b1eacfc2ebdc91f89743e9e7a70b4195e99c6ce5,168
caeffa1d0ad81d2589ee62973a363fc91bd27561,172
d16efbb657d5afe4060a6d7c8839aca432aa66f2,168
d16efbb657d5afe4060a6d7c8839aca432aa66f2,158
9a5e35d156867453de0ed4312b8c491e6d9d9ac5,17
bef88bdbf8433e8c9b75e6ceecda9efebe01f9ee,172
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,172
a11121223076d6eaf05c41e7f8170f7f38b2d404,168
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,177
8a3400fc5c32f342f5b9b4792dc0962e2385dcb8,5
8a3400fc5c32f342f5b9b4792dc0962e2385dcb8,17
8a3400fc5c32f342f5b9b4792dc0962e2385dcb8,97
b0ee659bac26fcde08d261e52857e5be53940a81,177
d16efbb657d5afe4060a6d7c8839aca432aa66f2,177
5a767e2af9d12ec1c09dab9eb98638d9a5f8885d,82
77fd52ca8e2e23de9b0850a5e2ea5953595592a6,178
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,177
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,178
b1eacfc2ebdc91f89743e9e7a70b4195e99c6ce5,178
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,82
432658a01262b39ec008d58e8c6e432a5f2f6c42,179
11fc00476eeb55ddd552127a277761b43da23187,154
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,179
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,2
7a10b98bc3e1fe3912aac5bab87cb1698f85c081,84
6dc5e85400dee4c2868d4aa634fc12731565b637,156
5d385ef4ff2e35fd353c5010e6b9f316f862e242,27
5d385ef4ff2e35fd353c5010e6b9f316f862e242,27
c79fac60a8ad8987f8294a98bdca2dd73dd8f27a,168
c79fac60a8ad8987f8294a98bdca2dd73dd8f27a,88
43728c1dc461f1f6466daa73305f293c2f4c39b4,180
b9b2fe10fedc520ee3a0b33b2c452609cf0980db,149
b6a803fbe078214549317593b09a57fbf1382bb0,80
9c4c5538749f444479196de0579aad9bf8104d7d,132
68738e8421cb08ac32970a3a7cb5fcbd427fba65,181
e99fdd408b9870bcf17419d5e212c0a364a4dbd0,132
52f41bbdb61d3ef65ae98ba58f4b5043c71cd4b2,180
